,Unnamed: 0,Country.Name,Country.Code,Indicator.Name,Indicator.Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
2848,60098,China,CHN,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637334236.0,645035504.0,654895789.0,665456534.0,674951877.0,683685679.0,695031065.0,704441984.0,712175657.0,719956928.0,729490391.0,735540448.0,742455842.0,749740411.0,756305157.0,762608154.0,767136988.0,772098426.0,776125592.0,779867875.0,781054640.0,790183028.0,795863202.0,801790592.0,806498521.0,,
2849,60099,China,CHN,"Labor participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6999969482422,72.5999984741211,72.5,72.4000015258789,72.3000030517578,72.1999969482422,72.0,71.6999969482422,71.4000015258789,71.0999984741211,70.6999969482422,69.90000152587889,69.0,68.1999969482422,67.3000030517578,66.5,65.8000030517578,65.1999969482422,64.59999847412111,64.09999847412111,63.5,63.7000007629395,63.7999992370605,63.9000015258789,64.0,,
2850,60101,China,CHN,"Labor participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8000030517578,84.8000030517578,84.8000030517578,84.8000030517578,84.8000030517578,84.6999969482422,84.5,84.3000030517578,84.0,83.5999984741211,83.0999984741211,82.4000015258789,81.6999969482422,80.9000015258789,80.1999969482422,79.5,79.0,78.5999984741211,78.3000030517578,77.9000015258789,77.5999984741211,77.8000030517578,78.0999984741211,78.3000030517578,78.4000015258789,,
2851,60103,China,CHN,"Labor participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9000015258789,78.8000030517578,78.8000030517578,78.8000030517578,78.6999969482422,78.5999984741211,78.4000015258789,78.1999969482422,77.9000015258789,77.5,77.0999984741211,76.3000030517578,75.5,74.6999969482422,73.9000015258789,73.1999969482422,72.5999984741211,72.0999984741211,71.5999984741211,71.1999969482422,70.6999969482422,71.0,71.0999984741211,71.3000030517578,71.4000015258789,,
2852,60107,China,CHN,"Labour force participation rates for 15-24, total (% of ages 15-24) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1999969482422,77.6999969482422,77.3000030517578,76.8000030517578,76.3000030517578,75.5,74.5,73.0999984741211,71.5,69.8000030517578,68.09999847412111,66.0,64.0,62.0999984741211,60.5,59.2000007629395,58.2999992370605,57.5999984741211,57.0,56.2999992370605,55.2999992370605,55.9000015258789,56.2000007629395,56.4000015258789,56.4000015258789,,
2853,60118,China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,44.761,45.066,45.812,47.054,48.762,50.827,53.08,55.307,57.338,59.087,60.51600000000001,61.652,62.604,63.462,64.25399999999999,65.001,65.707,66.363,66.96300000000001,67.512,68.012,68.458,68.851,69.193,69.491,69.75,69.976,70.179,70.366,70.548,70.73100000000002,70.921,71.119,71.327,71.551,71.79899999999998,72.07600000000002,72.384,72.719,73.077,73.454,73.844,74.237,74.624,74.997,75.344,75.65899999999998,75.939,76.189,76.40899999999998,76.607,76.791,76.971,77.154,77.346,,
2854,60119,China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,42.014,42.347,43.052,44.174,45.692,47.532,49.57,51.642,53.608,55.387,56.933,58.247,59.393,60.425,61.353,62.185,62.926,63.578,64.152,64.657,65.102,65.494,65.83800000000001,66.139,66.405,66.64,66.844,67.017,67.163,67.292,67.411,67.52600000000001,67.645,67.778,67.937,68.143,68.413,68.75,69.149,69.602,70.089,70.587,71.07,71.518,71.918,72.265,72.56,72.818,73.054,73.274,73.484,73.689,73.89,74.09100000000002,74.293,,
2855,60120,China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.354,43.6733414634146,44.3983414634146,45.578878048780496,47.1895609756098,49.1393170731707,51.2821951219512,53.4298048780488,55.4275121951219,57.191878048780495,58.680804878048804,59.9079756097561,60.9593414634146,61.906463414634196,62.7681219512195,63.5586585365854,64.2825853658536,64.9365365853659,65.5232195121951,66.0496829268293,66.521512195122,66.9398536585366,67.307756097561,67.628756097561,67.9103658536585,68.1570731707317,68.3718048780488,68.5594390243903,68.7254390243903,68.8802926829269,69.030512195122,69.1820975609756,69.3396341463415,69.5092195121951,69.69992682926829,69.9264146341464,70.1998292682927,70.5226829268293,70.8904634146341,71.2971219512195,71.7304634146342,72.17578048780491,72.6148780487805,73.0331219512195,73.4199512195122,73.76695121951221,74.0717073170732,74.34043902439029,74.5832682926829,74.8032682926829,75.0074146341463,75.2021707317073,75.39292682926829,75.5851463414634,75.7822682926829,,
2856,60148,China,CHN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,92.0,87.0,82.0,77.0,72.0,68.0,64.0,62.0,60.0,58.0,56.0,54.0,52.0,50.0,48.0,45.0,43.0,40.0,38.0,35.0,33.0,31.0,29.0,28.0,27.0,
2857,60208,China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,,,,,,,,,,84.1,80.4,76.8,73.3,69.7,66.2,62.6,59.1,55.8,52.9,50.2,48.0,46.1,44.6,43.4,42.6,42.2,42.0,42.0,42.2,42.2,42.1,41.8,41.2,40.2,39.0,37.7,36.4,35.0,33.5,31.9,30.2,28.3,26.2,24.2,22.2,20.3,18.7,17.2,15.8,14.6,13.5,12.5,11.5,10.6,9.8,9.2,
2858,60212,China,CHN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,29.7,29.4,28.8,28.0,26.9,25.7,24.4,23.3,22.2,21.2,20.1,18.6,17.1,15.5,14.0,12.6,11.3,10.1,9.1,8.2,7.5,6.9,6.3,5.9,5.5,
2859,60213,China,CHN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,,,,,,,,,,119.1,113.3,107.7,102.1,96.5,90.9,85.2,79.8,74.6,70.0,65.9,62.4,59.6,57.4,55.7,54.6,54.0,53.7,53.7,53.9,54.0,53.8,53.3,52.4,51.0,49.3,47.5,45.6,43.6,41.5,39.3,36.9,34.3,31.6,28.9,26.3,24.0,21.9,20.1,18.5,17.0,15.7,14.5,13.4,12.3,11.4,10.7,
2860,60221,China,CHN,Number of maternal deaths,SH.MMR.DTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,23000.0,21000.0,18000.0,16000.0,14000.0,12000.0,11000.0,10000.0,9500.0,9000.0,8700.0,8400.0,8100.0,7800.0,7500.0,7200.0,6800.0,6500.0,6200.0,5800.0,5500.0,5200.0,4900.0,4600.0,4400.0,
2861,60244,China,CHN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.7,6.3,6.0,5.7,5.3,5.0,4.7,4.3,4.0,3.7,3.4,3.1,2.8,2.5,2.2,1.9,1.6,1.3,1.0,0.8,0.8,0.8,0.7,0.7,0.7,
2862,60245,China,CHN,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.3,7.9,7.6,7.2,6.9,6.5,6.2,5.8,5.4,5.1,4.7,4.4,4.0,3.7,3.3,3.0,2.6,2.3,1.9,1.6,1.6,1.6,1.6,1.6,1.6,
2863,60246,China,CHN,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.5,2.3,2.2,2.1,1.9,1.8,1.7,1.5,1.4,1.2,1.1,1.0,0.8,0.7,0.6,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2864,60252,China,CHN,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,39.9552838664534,40.0142210258068,40.409796864797,40.9162779833927,41.2424055139674,41.2964528117567,41.5004620222291,41.3770173578741,41.08082612694871,40.820734206262,40.6741075550844,40.7124451315799,40.7043212734693,40.6469870836041,40.4785295382207,40.1480256124568,39.5850375860134,38.906558833797895,38.103448388865296,37.1894313203376,36.1960529486091,35.0327237756045,33.918449631175,32.8450698134073,31.8340889948896,30.9315112339286,30.3270544049936,29.8404350063227,29.4646437981047,29.1495707423778,28.842023033951996,28.867990083569,28.6603092931706,28.338485145036802,28.041523579741106,27.8063231203578,27.1882717344062,26.7669869468337,26.3876313985452,25.8441185570108,25.0651326426715,24.2040308485734,23.197030512100202,22.099612241248803,21.0372107288897,20.089094243160694,19.401493512791603,18.7431660567178,18.1693110254228,17.723052123319,17.414905326014303,17.2004313821464,17.1272899342475,17.1543019300216,17.2048256929075,17.231600460595,
2865,60253,China,CHN,"Population ages 0-14, female",SP.POP.0014.FE.IN,129170886.0,128150209.0,130499503.0,135385010.0,139629067.0,143178080.0,148041946.0,151588632.0,154663173.0,158117857.0,162075653.0,166827347.0,170941351.0,174590725.0,177451366.0,179130936.0,179296691.0,178641663.0,177347369.0,175427382.0,172851398.0,169417487.0,166365350.0,163306062.0,160227012.0,157688898.0,156801952.0,156646059.0,157045257.0,157620191.0,158103531.0,160184454.0,160758898.0,160550728.0,160427176.0,160573368.0,158350441.0,157227436.0,156235141.0,154068611.0,150287970.0,145916563.0,140452780.0,134273308.0,128224107.0,122858265.0,119025413.0,115341750.0,112180577.0,109793147.0,108247222.0,107277982.0,107235626.0,107862797.0,108679261.0,109369689.0,
2866,60254,China,CHN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.3945585285769,56.316805520932505,55.961844095359204,55.5351076217315,55.3025076592084,55.346075075032104,55.0765698387462,55.129659498587706,55.3579985120329,55.561693157707005,55.664315730594396,55.5563190286639,55.4975269119801,55.491201152353604,55.59741839091999,55.8645535902666,56.32615287504621,56.90550950673221,57.6090809068151,58.4213786350093,59.3108132729871,60.338237975782214,61.325912139049606,62.2830629417191,63.1922947645648,64.0103970425634,64.5423795766694,64.975912951496,65.30826806810259,65.5742206251912,65.8160260212037,65.7221625748472,65.83674365073179,66.0480723935112,66.22789811479,66.3429926656783,66.7880338961644,67.0490019410505,67.2747950806015,67.6633898210704,68.2841408103406,68.96619113521861,69.7974446431592,70.7228505071673,71.62252578769291,72.4185745835616,72.9661127599566,73.48629923137179,73.917569807887,74.2079763600712,74.33907431952309,74.35313977216529,74.218505240561,73.9564105552921,73.61249345871059,73.21719297305549,
2867,60255,China,CHN,"Population ages 15-64, female",SP.POP.1564.FE.IN,180360654.0,178397925.0,178898494.0,182155632.0,185844610.0,190615584.0,195110553.0,200379374.0,206472597.0,212912271.0,219211403.0,224846606.0,230209002.0,235536956.0,240940231.0,246412224.0,252418879.0,258544732.0,265276759.0,272686198.0,280465493.0,289170100.0,298512725.0,307867857.0,316734583.0,325410886.0,333186762.0,340968213.0,348372010.0,355290869.0,361983212.0,366638081.0,371989061.0,377673744.0,383187068.0,388232515.0,395188658.0,401028339.0,406449553.0,412512509.0,419712279.0,427098660.0,435246671.0,443840376.0,452185418.0,459881249.0,465969146.0,471701031.0,476806190.0,480928006.0,483938735.0,486214090.0,487507360.0,487951011.0,487876093.0,487430791.0,
2868,60256,China,CHN,"Population ages 15-64, male",SP.POP.1564.MA.IN,195830528.0,193478837.0,193678675.0,196779845.0,200363217.0,205211243.0,209922542.0,215601472.0,222280637.0,229372697.0,236298043.0,242440371.0,248196330.0,253862144.0,259631125.0,265527752.0,271800177.0,278333142.0,285561110.0,293419882.0,301512965.0,310522596.0,320038822.0,329480954.0,338458927.0,347363991.0,355344889.0,363393425.0,371083463.0,378255150.0,385150443.0,389679422.0,394989251.0,400663161.0,406140202.0,411104349.0,417989048.0,423724672.0,429059674.0,435130458.0,442474011.0,450047842.0,458439810.0,467352830.0,476096233.0,484254192.0,490631185.0,496763884.0,502346594.0,506973100.0,510498779.0,513188767.0,514958279.0,515918514.0,516397071.0,516538002.0,
2869,60257,China,CHN,"Population ages 15-64, total",SP.POP.1564.TO,376191182.0,371876762.0,372577169.0,378935477.0,386207827.0,395826827.0,405033095.0,415980846.0,428753234.0,442284968.0,455509445.0,467286977.0,478405331.0,489399099.0,500571356.0,511939976.0,524219056.0,536877875.0,550837868.0,566106080.0,581978459.0,599692697.0,618551548.0,637348811.0,655193510.0,672774877.0,688531651.0,704361638.0,719455474.0,733546019.0,747133655.0,756317502.0,766978313.0,778336904.0,789327269.0,799336864.0,813177707.0,824753011.0,835509226.0,847642966.0,862186290.0,877146502.0,893686481.0,911193206.0,928281651.0,944135441.0,956600332.0,968464915.0,979152784.0,987901106.0,994437514.0,999402858.0,1002465639.0,1003869526.0,1004273165.0,1003968793.0,
2870,60258,China,CHN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.65015760496972,3.6689734532607696,3.62835903984384,3.54861439487576,3.45508682682415,3.3574721132112004,3.42296813902476,3.49332314353819,3.5611753610184,3.61757263603097,3.66157671432116,3.73123583975623,3.7981518145506494,3.8618117640423,3.92405207085926,3.9874207972766,4.0888095389404,4.18793165946986,4.28747070431954,4.38919004465314,4.49313377840384,4.62903824861333,4.755638229775419,4.87186724487355,4.973616240545518,5.058091723507959,5.13056601833692,5.18365204218122,5.22708813379275,5.276208632430991,5.34195094484426,5.409847341583752,5.50294705609763,5.613442461452018,5.73057830546894,5.8506842139639605,6.023694369429442,6.184011112115768,6.33757352085332,6.492491621918808,6.6507265469879115,6.82977801620803,7.005524844740571,7.1775372515839,7.34026348341744,7.4923311732777,7.6323937272518,7.770534711910338,7.91311916669019,8.06897151660982,8.24602035446261,8.44642884568832,8.65420482519149,8.88928751468627,9.18268084838188,9.55120656634957,
2871,60259,China,CHN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,14106703.0,13999233.0,13944743.0,13988750.0,13980504.0,13989579.0,14619881.0,15282975.0,15982605.0,16690819.0,17381012.0,18148671.0,18886817.0,19605613.0,20294453.0,20939839.0,21706015.0,22429155.0,23158722.0,23910347.0,24666080.0,25578944.0,26508884.0,27403774.0,28221001.0,28996549.0,29732865.0,30430376.0,31098965.0,31787393.0,32557972.0,33310554.0,34187961.0,35169139.0,36214134.0,37293269.0,38696382.0,40052966.0,41377754.0,42701263.0,44035433.0,45390794.0,46724288.0,48038139.0,49308014.0,50537815.0,51688507.0,52844996.0,54064993.0,55411782.0,56942704.0,58613776.0,60403857.0,62435650.0,64909743.0,67930404.0,
2872,60260,China,CHN,"Population, female",SP.POP.TOTL.FE.IN,323638243.0,320547366.0,323342741.0,331529392.0,339454180.0,347783243.0,357772380.0,367250981.0,377118375.0,387720947.0,398668068.0,409822624.0,420037169.0,429733294.0,438686051.0,446482999.0,453421585.0,459615550.0,465782850.0,472023927.0,477982972.0,484166531.0,491386960.0,498577693.0,505182596.0,512096333.0,519721579.0,528044648.0,536516232.0,544698453.0,552644715.0,560133089.0,566935920.0,573393611.0,579828378.0,586099152.0,592235481.0,598308741.0,604062448.0,609282383.0,614035682.0,618406017.0,622423739.0,626151824.0,629717539.0,633277328.0,636683066.0,639887777.0,643051760.0,646132935.0,649128661.0,652105848.0,655146844.0,658249458.0,661465097.0,664730884.0,
2873,60261,China,CHN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.5163840587564,48.543510942138994,48.5667334749207,48.587481516562995,48.607682391132094,48.6284308423215,48.650038088239604,48.671523504708794,48.69122088674379,48.7071318957749,48.718166953960896,48.7243119151587,48.7265140700253,48.725910376360595,48.723946351529705,48.72167563203071,48.719124589768114,48.7162133308558,48.7136477146852,48.712228248204696,48.71238509847471,48.714542556619996,48.7182574599735,48.7220581554758,48.72399831731871,48.7228205601285,48.71826495492001,48.7110331274233,48.7020353256071,48.692482311922205,48.6832291284585,48.6742113350033,48.665280624611995,48.65700511941171,48.6500545455544,48.64478733876351,48.6415737300226,48.6400212341438,48.6388134671738,48.6361746793217,48.630904320185095,48.6225590391125,48.6116634982078,48.5991791492743,48.5865045660262,48.5746423850914,48.5639475921209,48.5541437414672,48.544848250515614,48.5354427156756,48.5255464236822,48.515087673985796,48.50442503005589,48.4941179257823,48.484911160522095,48.4773329025405,
2874,60262,China,CHN,"Population, total",SP.POP.TOTL,667070000.0,660330000.0,665770000.0,682335000.0,698355000.0,715185000.0,735400000.0,754550000.0,774510000.0,796025000.0,818315000.0,841105000.0,862030000.0,881940000.0,900350000.0,916395000.0,930685000.0,943455000.0,956165000.0,969005000.0,981235000.0,993885000.0,1008630000.0,1023310000.0,1036825000.0,1051040000.0,1066790000.0,1084035000.0,1101630000.0,1118650000.0,1135185000.0,1150780000.0,1164970000.0,1178440000.0,1191835000.0,1204855000.0,1217550000.0,1230075000.0,1241935000.0,1252735000.0,1262645000.0,1271850000.0,1280400000.0,1288400000.0,1296075000.0,1303720000.0,1311020000.0,1317885000.0,1324655000.0,1331260000.0,1337705000.0,1344130000.0,1350695000.0,1357380000.0,1364270000.0,1371220000.0,
2875,60270,China,CHN,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,8.0,,
2876,60271,China,CHN,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,5.9,,
2877,60272,China,CHN,"Prevalence of overweight, female (% of female adults)",SH.STA.OW15.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,,32.3,,
2878,60273,China,CHN,"Prevalence of overweight, male (% of male adults)",SH.STA.OW15.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,36.2,,
2879,60295,China,CHN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,,,,,,,21.8,21.8,21.8,21.8,21.8,20.2,20.2,20.3,20.3,20.6,21.3,21.3,21.3,21.3,21.3,23.4,23.4,23.6,23.6
2880,60296,China,CHN,Proportion of women in ministerial level positions (%),SG.GEN.MNST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,8.6,,11.5,,11.5,,8.3,11.5,
2881,60299,China,CHN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.73112539143379,85.61320266676121,85.4952799420886,85.377357217416,85.25943449274341,85.2420301648436,85.207100591716,85.0533740837713,85.0000018165225,85.04784661704329,85.0782169030479,84.83009736829409,84.4553275120833,84.30160155982921,83.91521896838779,83.6477987421384,83.29114310349091,82.95165167173529,82.5031876836828,82.28497717400771,81.82989851626951,81.8766044527813,81.6901414642166,81.6091941703243,81.63265147242929,,
2882,60301,China,CHN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8113191420604,69.79166190657372,69.79166190657372,70.4081628681073,70.1923121009352,69.8113191420604,69.4444432180112,69.64286003185799,69.64286003185799,69.7247722074445,69.9999982660467,70.09345919338959,70.1923121009352,70.1923121009352,69.3069280753967,70.1030961283083,70.65217537780791,69.8113191420604,69.4444432180112,70.1923121009352,69.4444432180112,69.0265491953729,69.2307736198032,70.24793166963161,,
2883,60351,China,CHN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.07,,,,,1.07,,,,,1.07,,,,,1.07,,,,,1.07,,,,,1.09,,,1.108,,1.12,,,,,1.14,,,,,1.16,,,,,1.17,1.168,1.166,1.164,1.162,1.16,1.158,1.16,,
2884,60367,China,CHN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.099999904632569,3.70000004768372,3.5999999046325697,3.5999999046325697,3.79999995231628,3.79999995231628,3.9000000953674303,4.0,3.9000000953674303,3.79999995231628,3.79999995231628,3.70000004768372,3.5999999046325697,3.5999999046325697,3.4000000953674303,3.29999995231628,3.0999999046325697,3.5999999046325697,3.5999999046325697,3.4000000953674303,3.5999999046325697,3.70000004768372,3.79999995231628,3.9000000953674303,,
2885,60369,China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.0,4.90000009536743,4.90000009536743,5.09999990463257,5.1999998092651385,5.1999998092651385,5.3000001907348615,5.3000001907348615,5.09999990463257,5.09999990463257,5.0,4.90000009536743,4.90000009536743,4.6999998092651385,4.5,4.30000019073486,5.0,5.0,4.8000001907348615,4.90000009536743,5.09999990463257,5.1999998092651385,5.400000095367429,,
2886,60371,China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90000009536743,4.40000009536743,4.30000019073486,4.30000019073486,4.5,4.59999990463257,4.59999990463257,4.6999998092651385,4.6999998092651385,4.5,4.5,4.40000009536743,4.30000019073486,4.30000019073486,4.099999904632569,4.0,3.79999995231628,4.40000009536743,4.40000009536743,4.19999980926514,4.30000019073486,4.5,4.59999990463257,4.6999998092651385,,
2887,60373,China,CHN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.400000095367429,6.699999809265139,6.699999809265139,6.900000095367429,7.300000190734861,7.400000095367429,7.5,7.800000190734861,7.800000190734861,7.599999904632571,7.699999809265139,7.5,7.300000190734861,7.300000190734861,7.0,6.800000190734861,6.5,7.400000095367429,7.5,7.300000190734861,7.5,7.800000190734861,8.10000038146973,8.5,,
2888,60375,China,CHN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6000003814697,9.60000038146973,9.60000038146973,9.80000019073486,10.3999996185303,10.6000003814697,10.8000001907349,11.1999998092651,11.1999998092651,10.8999996185303,11.0,10.6999998092651,10.3999996185303,10.3999996185303,10.1000003814697,9.69999980926514,9.19999980926514,10.6000003814697,10.8000001907349,10.3999996185303,10.8000001907349,11.3000001907349,11.6999998092651,12.1000003814697,,
2889,60377,China,CHN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.199999809265138,8.199999809265138,8.39999961853027,8.89999961853027,9.10000038146973,9.19999980926514,9.60000038146973,9.60000038146973,9.30000019073486,9.39999961853027,9.19999980926514,8.89999961853027,8.89999961853027,8.60000038146973,8.300000190734862,8.0,9.10000038146973,9.30000019073486,9.0,9.30000019073486,9.69999980926514,10.1000003814697,10.5,,
2890,60548,Colombia,COL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,127.994,127.994,127.994,126.1352,124.2764,122.4176,120.5588,118.7,112.58,106.46,100.34,94.22,88.1,87.4334,86.7668,86.1002,85.4336,84.76700000000002,84.0016,83.2362,82.4708,81.7054,80.94,79.8838,78.8276,77.7714,76.7152,75.65899999999998,77.0676,78.4762,79.8848,81.2934,82.70200000000001,82.8194,82.9368,83.0542,83.1716,83.289,83.895,84.501,85.10700000000001,85.713,86.319,81.7922,77.2654,72.7386,68.2118,63.685,62.4794,61.2738,60.0682,58.8626,57.657,54.6654,51.6738,,
2891,60551,Colombia,COL,Age dependency ratio (% of working-age population),SP.POP.DPND,98.46912576387159,99.29387054140699,99.99133760023192,100.47497551807301,100.6455392851,100.478634096873,100.55239337241801,100.214207863147,99.54031886268551,98.5791452676815,97.32927819830928,96.1870013982626,94.5596712454043,92.6346287899876,90.66274777156029,88.7808434443088,86.5943536581529,84.8547689269362,83.300557499266,81.60492518993041,79.6758853057879,78.2960297709685,76.54467692749341,74.69676201507859,73.0974545161289,71.8646152877595,70.8948737225425,70.1499451008243,69.5368077354629,68.88920342845,68.1201982521104,67.2431869518321,66.3529173118188,65.4035068029213,64.35445035950531,63.194755448984786,62.0758154844879,60.7954608102815,59.4376922182584,58.1259150630845,56.922540176293,55.710526919606,54.6692274912102,53.728790929391096,52.7822619029654,51.7875318570294,50.9618207212185,50.042319878637,49.1113623439519,48.2850143682069,47.61301301099221,47.0072033660987,46.551767740748794,46.206191211229104,45.90394030513821,45.6150471758029,
2892,60552,Colombia,COL,"Age population, age 0, female, interpolated",SP.POP.AG00.FE.IN,318137.0,328754.0,340872.0,353524.0,365362.0,375272.0,382612.0,388504.0,391952.0,391833.0,387719.0,377959.0,364509.0,351071.0,342681.0,342811.0,354309.0,373892.0,397437.0,419059.0,434387.0,440040.0,439814.0,435443.0,429811.0,425297.0,422592.0,420782.0,419953.0,420081.0,421023.0,423522.0,427091.0,430470.0,431919.0,430274.0,424358.0,415328.0,405280.0,397168.0,393047.0,394380.0,399606.0,406396.0,411413.0,412276.0,407679.0,399151.0,388445.0,378196.0,370365.0,365987.0,363873.0,363232.0,362797.0,361603.0,
2893,60553,Colombia,COL,"Age population, age 0, male, interpolated",SP.POP.AG00.MA.IN,328807.0,339720.0,352226.0,365336.0,377656.0,388031.0,395762.0,402063.0,405841.0,405870.0,401667.0,391488.0,377419.0,363362.0,354634.0,354897.0,367196.0,388005.0,412956.0,435832.0,452017.0,458160.0,458068.0,453580.0,447748.0,443097.0,440459.0,438770.0,438091.0,438347.0,439366.0,442149.0,445967.0,449539.0,451089.0,449433.0,443145.0,433648.0,423132.0,414675.0,410425.0,411907.0,417501.0,424735.0,430075.0,430998.0,426069.0,416978.0,405594.0,394727.0,386475.0,381935.0,379851.0,379358.0,379087.0,377990.0,
2894,60554,Colombia,COL,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,309660.0,316297.0,329023.0,339449.0,349624.0,358973.0,370795.0,374394.0,380306.0,383438.0,383163.0,384402.0,370246.0,361680.0,355665.0,354500.0,345558.0,370287.0,382999.0,395806.0,406633.0,427214.0,417993.0,421318.0,423415.0,424764.0,425192.0,425588.0,425102.0,424725.0,424806.0,421514.0,427555.0,428947.0,429143.0,427471.0,428088.0,417129.0,410480.0,404785.0,401160.0,394279.0,401948.0,404158.0,405615.0,405134.0,409257.0,396957.0,390894.0,384737.0,379296.0,371486.0,371793.0,368808.0,365999.0,363120.0,
